STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC
T248223134698125,QY,202502,,,520026,망원역,100001,임대료,40.62455091102,천원/㎡,,서울>영등포신촌>망원역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520027,신촌/이대,100001,임대료,40.7770693334744,천원/㎡,,서울>영등포신촌>신촌/이대,임대료,2025년 2분기
T248223134698125,QY,202502,,,520028,영등포역,100001,임대료,38.0198457102399,천원/㎡,,서울>영등포신촌>영등포역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520029,홍대/합정,100001,임대료,60.5961142197553,천원/㎡,,서울>영등포신촌>홍대/합정,임대료,2025년 2분기
T248223134698125,QY,202502,,,520031,가락시장,100001,임대료,30.9519795068389,천원/㎡,,서울>기타>가락시장,임대료,2025년 2분기
T248223134698125,QY,202502,,,520032,건대입구,100001,임대료,50.3258924252684,천원/㎡,,서울>기타>건대입구,임대료,2025년 2분기
T248223134698125,QY,202502,,,520033,경희대,100001,임대료,47.3836454395937,천원/㎡,,서울>기타>경희대,임대료,2025년 2분기
T248223134698125,QY,202502,,,520034,군자,100001,임대료,35.1845872719279,천원/㎡,,서울>기타>군자,임대료,2025년 2분기
T248223134698125,QY,202502,,,520258,까치산역,100001,임대료,30.3520114942529,천원/㎡,,서울>기타>까치산역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520035,노량진,100001,임대료,30.2434642138925,천원/㎡,,서울>기타>노량진,임대료,2025년 2분기
T248223134698125,QY,202502,,,520036,독산/시흥,100001,임대료,31.1719074164276,천원/㎡,,서울>기타>독산/시흥,임대료,2025년 2분기
T248223134698125,QY,202502,,,520037,뚝섬,100001,임대료,59.4809148051789,천원/㎡,,서울>기타>뚝섬,임대료,2025년 2분기
T248223134698125,QY,202502,,,520038,목동,100001,임대료,40.3591018796168,천원/㎡,,서울>기타>목동,임대료,2025년 2분기
T248223134698125,QY,202502,,,520039,미아사거리,100001,임대료,39.8365297291522,천원/㎡,,서울>기타>미아사거리,임대료,2025년 2분기
T248223134698125,QY,202502,,,520040,불광역,100001,임대료,39.4062290621891,천원/㎡,,서울>기타>불광역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520041,사당,100001,임대료,45.2834368387683,천원/㎡,,서울>기타>사당,임대료,2025년 2분기
T248223134698125,QY,202502,,,520042,상계역,100001,임대료,24.5378906715836,천원/㎡,,서울>기타>상계역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520043,상봉역,100001,임대료,44.6212306393191,천원/㎡,,서울>기타>상봉역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520044,서울대입구역,100001,임대료,67.4001028020025,천원/㎡,,서울>기타>서울대입구역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520045,성신여대,100001,임대료,58.3639802183525,천원/㎡,,서울>기타>성신여대,임대료,2025년 2분기
T248223134698125,QY,202502,,,520046,수유,100001,임대료,39.1254420757526,천원/㎡,,서울>기타>수유,임대료,2025년 2분기
T248223134698125,QY,202502,,,520047,숙명여대,100001,임대료,45.4202270345171,천원/㎡,,서울>기타>숙명여대,임대료,2025년 2분기
T248223134698125,QY,202502,,,520048,신림역,100001,임대료,66.9312975275234,천원/㎡,,서울>기타>신림역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520259,약수역,100001,임대료,74.3787614055523,천원/㎡,,서울>기타>약수역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520049,연신내,100001,임대료,44.5671692261051,천원/㎡,,서울>기타>연신내,임대료,2025년 2분기
T248223134698125,QY,202502,,,520050,오류동역,100001,임대료,55.496233142026,천원/㎡,,서울>기타>오류동역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520051,왕십리,100001,임대료,43.664954315517,천원/㎡,,서울>기타>왕십리,임대료,2025년 2분기
T248223134698125,QY,202502,,,520052,용산역,100001,임대료,39.1096676194993,천원/㎡,,서울>기타>용산역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520053,이태원,100001,임대료,66.8669871794872,천원/㎡,,서울>기타>이태원,임대료,2025년 2분기
T248223134698125,QY,202502,,,520054,잠실/송파,100001,임대료,36.6275801680949,천원/㎡,,서울>기타>잠실/송파,임대료,2025년 2분기
T248223134698125,QY,202502,,,520055,잠실새내역,100001,임대료,33.9427468662902,천원/㎡,,서울>기타>잠실새내역,임대료,2025년 2분기
T248223134698125,QY,202502,,,520056,장안동,100001,임대료,34.5150828557466,천원/㎡,,서울>기타>장안동,임대료,2025년 2분기
T248223134698125,QY,202502,,,520057,천호,100001,임대료,56.3038200575995,천원/㎡,,서울>기타>천호,임대료,2025년 2분기
T248223134698125,QY,202502,,,520058,청량리,100001,임대료,40.5058340169396,천원/㎡,,서울>기타>청량리,임대료,2025년 2분기
T248223134698125,QY,202502,,,520059,혜화동,100001,임대료,59.4981481844369,천원/㎡,,서울>기타>혜화동,임대료,2025년 2분기
T248223134698125,QY,202502,,,520060,화곡,100001,임대료,29.812659580785,천원/㎡,,서울>기타>화곡,임대료,2025년 2분기
T248223134698125,QY,202503,,,520004,광화문,100001,임대료,91.3640013746687,천원/㎡,,서울>도심>광화문,임대료,2025년 3분기
T248223134698125,QY,202503,,,520005,남대문,100001,임대료,76.1412873042387,천원/㎡,,서울>도심>남대문,임대료,2025년 3분기
T248223134698125,QY,202503,,,520006,동대문,100001,임대료,53.0704663556858,천원/㎡,,서울>도심>동대문,임대료,2025년 3분기
T248223134698125,QY,202503,,,520007,명동,100001,임대료,141.474348917477,천원/㎡,,서울>도심>명동,임대료,2025년 3분기
T248223134698125,QY,202503,,,520255,방산시장,100001,임대료,72.7244267042341,천원/㎡,,서울>도심>방산시장,임대료,2025년 3분기
T248223134698125,QY,202503,,,520257,북촌,100001,임대료,98.1120023013012,천원/㎡,,서울>도심>북촌,임대료,2025년 3분기
T248223134698125,QY,202503,,,520256,서촌,100001,임대료,43.9375394227015,천원/㎡,,서울>도심>서촌,임대료,2025년 3분기
T248223134698125,QY,202503,,,520008,시청,100001,임대료,95.8385153827143,천원/㎡,,서울>도심>시청,임대료,2025년 3분기
T248223134698125,QY,202503,,,520009,을지로,100001,임대료,67.9763872637334,천원/㎡,,서울>도심>을지로,임대료,2025년 3분기
T248223134698125,QY,202503,,,520010,종로,100001,임대료,70.196391988322,천원/㎡,,서울>도심>종로,임대료,2025년 3분기
T248223134698125,QY,202503,,,520011,충무로,100001,임대료,51.5500191272275,천원/㎡,,서울>도심>충무로,임대료,2025년 3분기
T248223134698125,QY,202503,,,520013,강남대로,100001,임대료,81.6365892929022,천원/㎡,,서울>강남>강남대로,임대료,2025년 3분기
T248223134698125,QY,202503,,,520014,교대역,100001,임대료,45.0627366194922,천원/㎡,,서울>강남>교대역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520015,남부터미널,100001,임대료,42.4239161928458,천원/㎡,,서울>강남>남부터미널,임대료,2025년 3분기
T248223134698125,QY,202503,,,520016,논현역,100001,임대료,69.005809920222,천원/㎡,,서울>강남>논현역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520017,도산대로,100001,임대료,55.8220142714071,천원/㎡,,서울>강남>도산대로,임대료,2025년 3분기
T248223134698125,QY,202503,,,520018,신사역,100001,임대료,70.8192908438808,천원/㎡,,서울>강남>신사역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520019,압구정,100001,임대료,59.9069648888039,천원/㎡,,서울>강남>압구정,임대료,2025년 3분기
T248223134698125,QY,202503,,,520020,청담,100001,임대료,67.484197720793,천원/㎡,,서울>강남>청담,임대료,2025년 3분기
T248223134698125,QY,202503,,,520021,테헤란로,100001,임대료,72.465879885005,천원/㎡,,서울>강남>테헤란로,임대료,2025년 3분기
T248223134698125,QY,202503,,,520023,공덕역,100001,임대료,59.3200736206937,천원/㎡,,서울>영등포신촌>공덕역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520024,당산역,100001,임대료,39.6513558384062,천원/㎡,,서울>영등포신촌>당산역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520025,동교/연남,100001,임대료,55.4551760664051,천원/㎡,,서울>영등포신촌>동교/연남,임대료,2025년 3분기
T248223134698125,QY,202503,,,520026,망원역,100001,임대료,40.7639787066849,천원/㎡,,서울>영등포신촌>망원역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520027,신촌/이대,100001,임대료,40.8458560417659,천원/㎡,,서울>영등포신촌>신촌/이대,임대료,2025년 3분기
T248223134698125,QY,202503,,,520028,영등포역,100001,임대료,38.0539266986716,천원/㎡,,서울>영등포신촌>영등포역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520029,홍대/합정,100001,임대료,61.0313076295298,천원/㎡,,서울>영등포신촌>홍대/합정,임대료,2025년 3분기
T248223134698125,QY,202503,,,520031,가락시장,100001,임대료,30.990433764021,천원/㎡,,서울>기타>가락시장,임대료,2025년 3분기
T248223134698125,QY,202503,,,520032,건대입구,100001,임대료,50.3171589650984,천원/㎡,,서울>기타>건대입구,임대료,2025년 3분기
T248223134698125,QY,202503,,,520033,경희대,100001,임대료,47.3692183397294,천원/㎡,,서울>기타>경희대,임대료,2025년 3분기
T248223134698125,QY,202503,,,520034,군자,100001,임대료,35.2258051220048,천원/㎡,,서울>기타>군자,임대료,2025년 3분기
T248223134698125,QY,202503,,,520258,까치산역,100001,임대료,30.3632363505747,천원/㎡,,서울>기타>까치산역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520035,노량진,100001,임대료,30.2235807536347,천원/㎡,,서울>기타>노량진,임대료,2025년 3분기
T248223134698125,QY,202503,,,520036,독산/시흥,100001,임대료,31.3065800425754,천원/㎡,,서울>기타>독산/시흥,임대료,2025년 3분기
T248223134698125,QY,202503,,,520037,뚝섬,100001,임대료,60.4841746131516,천원/㎡,,서울>기타>뚝섬,임대료,2025년 3분기
T248223134698125,QY,202503,,,520038,목동,100001,임대료,40.382505668105,천원/㎡,,서울>기타>목동,임대료,2025년 3분기
T248223134698125,QY,202503,,,520039,미아사거리,100001,임대료,39.7083177520167,천원/㎡,,서울>기타>미아사거리,임대료,2025년 3분기
T248223134698125,QY,202503,,,520040,불광역,100001,임대료,39.3681603151077,천원/㎡,,서울>기타>불광역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520041,사당,100001,임대료,45.47076830824,천원/㎡,,서울>기타>사당,임대료,2025년 3분기
T248223134698125,QY,202503,,,520042,상계역,100001,임대료,24.5232132537083,천원/㎡,,서울>기타>상계역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520043,상봉역,100001,임대료,44.6212306393191,천원/㎡,,서울>기타>상봉역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520044,서울대입구역,100001,임대료,67.5037686868556,천원/㎡,,서울>기타>서울대입구역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520045,성신여대,100001,임대료,58.2906372456571,천원/㎡,,서울>기타>성신여대,임대료,2025년 3분기
T248223134698125,QY,202503,,,520046,수유,100001,임대료,39.0951066416905,천원/㎡,,서울>기타>수유,임대료,2025년 3분기
T248223134698125,QY,202503,,,520047,숙명여대,100001,임대료,44.479603162994,천원/㎡,,서울>기타>숙명여대,임대료,2025년 3분기
T248223134698125,QY,202503,,,520048,신림역,100001,임대료,67.0226937390608,천원/㎡,,서울>기타>신림역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520259,약수역,100001,임대료,74.2877596583187,천원/㎡,,서울>기타>약수역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520049,연신내,100001,임대료,44.5278156737911,천원/㎡,,서울>기타>연신내,임대료,2025년 3분기
T248223134698125,QY,202503,,,520050,오류동역,100001,임대료,55.4582878780692,천원/㎡,,서울>기타>오류동역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520051,왕십리,100001,임대료,43.7237755382142,천원/㎡,,서울>기타>왕십리,임대료,2025년 3분기
T248223134698125,QY,202503,,,520052,용산역,100001,임대료,39.583070717257,천원/㎡,,서울>기타>용산역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520053,이태원,100001,임대료,67.5080128205128,천원/㎡,,서울>기타>이태원,임대료,2025년 3분기
T248223134698125,QY,202503,,,520054,잠실/송파,100001,임대료,36.9078439010178,천원/㎡,,서울>기타>잠실/송파,임대료,2025년 3분기
T248223134698125,QY,202503,,,520055,잠실새내역,100001,임대료,34.1003443797516,천원/㎡,,서울>기타>잠실새내역,임대료,2025년 3분기
T248223134698125,QY,202503,,,520056,장안동,100001,임대료,34.5061975209916,천원/㎡,,서울>기타>장안동,임대료,2025년 3분기
T248223134698125,QY,202503,,,520057,천호,100001,임대료,56.5521568222083,천원/㎡,,서울>기타>천호,임대료,2025년 3분기
T248223134698125,QY,202503,,,520058,청량리,100001,임대료,40.5992890494931,천원/㎡,,서울>기타>청량리,임대료,2025년 3분기
T248223134698125,QY,202503,,,520059,혜화동,100001,임대료,59.537340048206,천원/㎡,,서울>기타>혜화동,임대료,2025년 3분기
T248223134698125,QY,202503,,,520060,화곡,100001,임대료,29.7999355314835,천원/㎡,,서울>기타>화곡,임대료,2025년 3분기
T248223134698125,QY,202504,,,520004,광화문,100001,임대료,91.6385948436315,천원/㎡,,서울>도심>광화문,임대료,2025년 4분기
T248223134698125,QY,202504,,,520005,남대문,100001,임대료,76.5348898232949,천원/㎡,,서울>도심>남대문,임대료,2025년 4분기
T248223134698125,QY,202504,,,520006,동대문,100001,임대료,53.0834720608551,천원/㎡,,서울>도심>동대문,임대료,2025년 4분기
T248223134698125,QY,202504,,,520007,명동,100001,임대료,144.193206777534,천원/㎡,,서울>도심>명동,임대료,2025년 4분기
T248223134698125,QY,202504,,,520255,방산시장,100001,임대료,72.776082022384,천원/㎡,,서울>도심>방산시장,임대료,2025년 4분기
T248223134698125,QY,202504,,,520257,북촌,100001,임대료,98.7296309457333,천원/㎡,,서울>도심>북촌,임대료,2025년 4분기
T248223134698125,QY,202504,,,520256,서촌,100001,임대료,44.2228846904755,천원/㎡,,서울>도심>서촌,임대료,2025년 4분기
T248223134698125,QY,202504,,,520008,시청,100001,임대료,96.3252294053399,천원/㎡,,서울>도심>시청,임대료,2025년 4분기
T248223134698125,QY,202504,,,520009,을지로,100001,임대료,68.2395076862119,천원/㎡,,서울>도심>을지로,임대료,2025년 4분기
T248223134698125,QY,202504,,,520010,종로,100001,임대료,70.3497648969284,천원/㎡,,서울>도심>종로,임대료,2025년 4분기
T248223134698125,QY,202504,,,520011,충무로,100001,임대료,51.6956144407713,천원/㎡,,서울>도심>충무로,임대료,2025년 4분기
T248223134698125,QY,202504,,,520013,강남대로,100001,임대료,84.3245392621279,천원/㎡,,서울>강남>강남대로,임대료,2025년 4분기
T248223134698125,QY,202504,,,520014,교대역,100001,임대료,45.2590344193834,천원/㎡,,서울>강남>교대역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520015,남부터미널,100001,임대료,43.0153616323363,천원/㎡,,서울>강남>남부터미널,임대료,2025년 4분기
T248223134698125,QY,202504,,,520016,논현역,100001,임대료,69.9505322203083,천원/㎡,,서울>강남>논현역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520017,도산대로,100001,임대료,55.9628505257887,천원/㎡,,서울>강남>도산대로,임대료,2025년 4분기
T248223134698125,QY,202504,,,520018,신사역,100001,임대료,73.6548517537967,천원/㎡,,서울>강남>신사역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520019,압구정,100001,임대료,60.5760530172688,천원/㎡,,서울>강남>압구정,임대료,2025년 4분기
T248223134698125,QY,202504,,,520020,청담,100001,임대료,68.2366872068426,천원/㎡,,서울>강남>청담,임대료,2025년 4분기
T248223134698125,QY,202504,,,520021,테헤란로,100001,임대료,72.5268313371733,천원/㎡,,서울>강남>테헤란로,임대료,2025년 4분기
T248223134698125,QY,202504,,,520023,공덕역,100001,임대료,59.5896611517711,천원/㎡,,서울>영등포신촌>공덕역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520024,당산역,100001,임대료,40.9136669833488,천원/㎡,,서울>영등포신촌>당산역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520025,동교/연남,100001,임대료,55.666090168122,천원/㎡,,서울>영등포신촌>동교/연남,임대료,2025년 4분기
T248223134698125,QY,202504,,,520026,망원역,100001,임대료,40.974954976441,천원/㎡,,서울>영등포신촌>망원역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520027,신촌/이대,100001,임대료,40.8617298975254,천원/㎡,,서울>영등포신촌>신촌/이대,임대료,2025년 4분기
T248223134698125,QY,202504,,,520028,영등포역,100001,임대료,38.1592440627474,천원/㎡,,서울>영등포신촌>영등포역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520029,홍대/합정,100001,임대료,61.4750679718464,천원/㎡,,서울>영등포신촌>홍대/합정,임대료,2025년 4분기
T248223134698125,QY,202504,,,520031,가락시장,100001,임대료,31.503067208345,천원/㎡,,서울>기타>가락시장,임대료,2025년 4분기
T248223134698125,QY,202504,,,520032,건대입구,100001,임대료,50.3332822761816,천원/㎡,,서울>기타>건대입구,임대료,2025년 4분기
T248223134698125,QY,202504,,,520033,경희대,100001,임대료,49.3372094743539,천원/㎡,,서울>기타>경희대,임대료,2025년 4분기
T248223134698125,QY,202504,,,520034,군자,100001,임대료,36.4580372538988,천원/㎡,,서울>기타>군자,임대료,2025년 4분기
T248223134698125,QY,202504,,,520258,까치산역,100001,임대료,31.8946254263201,천원/㎡,,서울>기타>까치산역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520035,노량진,100001,임대료,30.2542404312135,천원/㎡,,서울>기타>노량진,임대료,2025년 4분기
T248223134698125,QY,202504,,,520036,독산/시흥,100001,임대료,31.4391679373007,천원/㎡,,서울>기타>독산/시흥,임대료,2025년 4분기
T248223134698125,QY,202504,,,520037,뚝섬,100001,임대료,61.9612704310987,천원/㎡,,서울>기타>뚝섬,임대료,2025년 4분기
T248223134698125,QY,202504,,,520038,목동,100001,임대료,40.3927448255686,천원/㎡,,서울>기타>목동,임대료,2025년 4분기
T248223134698125,QY,202504,,,520039,미아사거리,100001,임대료,40.2269015714394,천원/㎡,,서울>기타>미아사거리,임대료,2025년 4분기
T248223134698125,QY,202504,,,520040,불광역,100001,임대료,39.3783119809961,천원/㎡,,서울>기타>불광역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520041,사당,100001,임대료,47.7781045673173,천원/㎡,,서울>기타>사당,임대료,2025년 4분기
T248223134698125,QY,202504,,,520042,상계역,100001,임대료,24.8364980862844,천원/㎡,,서울>기타>상계역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520043,상봉역,100001,임대료,44.7767827381614,천원/㎡,,서울>기타>상봉역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520044,서울대입구역,100001,임대료,68.4109062071443,천원/㎡,,서울>기타>서울대입구역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520045,성신여대,100001,임대료,58.3115923807129,천원/㎡,,서울>기타>성신여대,임대료,2025년 4분기
T248223134698125,QY,202504,,,520046,수유,100001,임대료,39.0746934225195,천원/㎡,,서울>기타>수유,임대료,2025년 4분기
T248223134698125,QY,202504,,,520047,숙명여대,100001,임대료,44.5742520586135,천원/㎡,,서울>기타>숙명여대,임대료,2025년 4분기
T248223134698125,QY,202504,,,520048,신림역,100001,임대료,67.7403956430905,천원/㎡,,서울>기타>신림역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520259,약수역,100001,임대료,74.4697631527859,천원/㎡,,서울>기타>약수역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520049,연신내,100001,임대료,44.6910600389454,천원/㎡,,서울>기타>연신내,임대료,2025년 4분기
T248223134698125,QY,202504,,,520050,오류동역,100001,임대료,55.5526569590033,천원/㎡,,서울>기타>오류동역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520051,왕십리,100001,임대료,43.7943610054508,천원/㎡,,서울>기타>왕십리,임대료,2025년 4분기
T248223134698125,QY,202504,,,520052,용산역,100001,임대료,40.0983234589689,천원/㎡,,서울>기타>용산역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520053,이태원,100001,임대료,68.0849358974359,천원/㎡,,서울>기타>이태원,임대료,2025년 4분기
T248223134698125,QY,202504,,,520054,잠실/송파,100001,임대료,37.0342000924712,천원/㎡,,서울>기타>잠실/송파,임대료,2025년 4분기
T248223134698125,QY,202504,,,520055,잠실새내역,100001,임대료,34.1842504633075,천원/㎡,,서울>기타>잠실새내역,임대료,2025년 4분기
T248223134698125,QY,202504,,,520056,장안동,100001,임대료,34.4973121862366,천원/㎡,,서울>기타>장안동,임대료,2025년 4분기
T248223134698125,QY,202504,,,520057,천호,100001,임대료,56.6684469099857,천원/㎡,,서울>기타>천호,임대료,2025년 4분기
T248223134698125,QY,202504,,,520058,청량리,100001,임대료,40.623518132007,천원/㎡,,서울>기타>청량리,임대료,2025년 4분기
T248223134698125,QY,202504,,,520059,혜화동,100001,임대료,60.0289977198374,천원/㎡,,서울>기타>혜화동,임대료,2025년 4분기
T248223134698125,QY,202504,,,520060,화곡,100001,임대료,30.1390793759643,천원/㎡,,서울>기타>화곡,임대료,2025년 4분기
T248223134698125,QY,202601,,,520004,광화문,100001,임대료,92.2407269411241,천원/㎡,,서울>도심>광화문,임대료,2026년 1분기
T248223134698125,QY,202601,,,520005,남대문,100001,임대료,77.0189340836706,천원/㎡,,서울>도심>남대문,임대료,2026년 1분기
T248223134698125,QY,202601,,,520006,동대문,100001,임대료,53.0979228443766,천원/㎡,,서울>도심>동대문,임대료,2026년 1분기
T248223134698125,QY,202601,,,520007,명동,100001,임대료,147.578051459052,천원/㎡,,서울>도심>명동,임대료,2026년 1분기
T248223134698125,QY,202601,,,520255,방산시장,100001,임대료,71.2799175780631,천원/㎡,,서울>도심>방산시장,임대료,2026년 1분기
T248223134698125,QY,202601,,,520257,북촌,100001,임대료,99.4826302519586,천원/㎡,,서울>도심>북촌,임대료,2026년 1분기
T248223134698125,QY,202601,,,520256,서촌,100001,임대료,44.6433935061424,천원/㎡,,서울>도심>서촌,임대료,2026년 1분기
T248223134698125,QY,202601,,,520008,시청,100001,임대료,96.941096043306,천원/㎡,,서울>도심>시청,임대료,2026년 1분기
T248223134698125,QY,202601,,,520009,을지로,100001,임대료,68.7038378435269,천원/㎡,,서울>도심>을지로,임대료,2026년 1분기
T248223134698125,QY,202601,,,520010,종로,100001,임대료,70.9887207063457,천원/㎡,,서울>도심>종로,임대료,2026년 1분기
T248223134698125,QY,202601,,,520011,충무로,100001,임대료,51.7281592755634,천원/㎡,,서울>도심>충무로,임대료,2026년 1분기
T248223134698125,QY,202601,,,520013,강남대로,100001,임대료,84.6703087721725,천원/㎡,,서울>강남>강남대로,임대료,2026년 1분기
T248223134698125,QY,202601,,,520014,교대역,100001,임대료,46.0587263978192,천원/㎡,,서울>강남>교대역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520015,남부터미널,100001,임대료,43.8925616100075,천원/㎡,,서울>강남>남부터미널,임대료,2026년 1분기
T248223134698125,QY,202601,,,520016,논현역,100001,임대료,70.1117441809107,천원/㎡,,서울>강남>논현역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520017,도산대로,100001,임대료,55.7802850108496,천원/㎡,,서울>강남>도산대로,임대료,2026년 1분기
T248223134698125,QY,202601,,,520018,신사역,100001,임대료,74.1378099164482,천원/㎡,,서울>강남>신사역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520019,압구정,100001,임대료,61.3407251640859,천원/㎡,,서울>강남>압구정,임대료,2026년 1분기
T248223134698125,QY,202601,,,520020,청담,100001,임대료,68.66240116608,천원/㎡,,서울>강남>청담,임대료,2026년 1분기
T248223134698125,QY,202601,,,520021,테헤란로,100001,임대료,72.9306347077886,천원/㎡,,서울>강남>테헤란로,임대료,2026년 1분기
T248223134698125,QY,202601,,,520023,공덕역,100001,임대료,59.7953464532599,천원/㎡,,서울>영등포신촌>공덕역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520024,당산역,100001,임대료,41.0128744961431,천원/㎡,,서울>영등포신촌>당산역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520025,동교/연남,100001,임대료,56.4886551648177,천원/㎡,,서울>영등포신촌>동교/연남,임대료,2026년 1분기
T248223134698125,QY,202601,,,520026,망원역,100001,임대료,41.2602315846764,천원/㎡,,서울>영등포신촌>망원역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520027,신촌/이대,100001,임대료,40.7305060232464,천원/㎡,,서울>영등포신촌>신촌/이대,임대료,2026년 1분기
T248223134698125,QY,202601,,,520028,영등포역,100001,임대료,38.2796225850928,천원/㎡,,서울>영등포신촌>영등포역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520029,홍대/합정,100001,임대료,62.8967278826601,천원/㎡,,서울>영등포신촌>홍대/합정,임대료,2026년 1분기
T248223134698125,QY,202601,,,520031,가락시장,100001,임대료,31.6291785646726,천원/㎡,,서울>기타>가락시장,임대료,2026년 1분기
T248223134698125,QY,202601,,,520032,건대입구,100001,임대료,51.4115253753361,천원/㎡,,서울>기타>건대입구,임대료,2026년 1분기
T248223134698125,QY,202601,,,520033,경희대,100001,임대료,50.3768996042177,천원/㎡,,서울>기타>경희대,임대료,2026년 1분기
T248223134698125,QY,202601,,,520034,군자,100001,임대료,36.5006726924753,천원/㎡,,서울>기타>군자,임대료,2026년 1분기
T248223134698125,QY,202601,,,520258,까치산역,100001,임대료,31.8311184287898,천원/㎡,,서울>기타>까치산역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520035,노량진,100001,임대료,30.332496785679,천원/㎡,,서울>기타>노량진,임대료,2026년 1분기
T248223134698125,QY,202601,,,520036,독산/시흥,100001,임대료,31.3563005030974,천원/㎡,,서울>기타>독산/시흥,임대료,2026년 1분기
T248223134698125,QY,202601,,,520037,뚝섬,100001,임대료,63.7755766032825,천원/㎡,,서울>기타>뚝섬,임대료,2026년 1분기
T248223134698125,QY,202601,,,520038,목동,100001,임대료,40.4395524025452,천원/㎡,,서울>기타>목동,임대료,2026년 1분기
T248223134698125,QY,202601,,,520039,미아사거리,100001,임대료,40.2593469820361,천원/㎡,,서울>기타>미아사거리,임대료,2026년 1분기
T248223134698125,QY,202601,,,520040,불광역,100001,임대료,39.2970986538891,천원/㎡,,서울>기타>불광역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520041,사당,100001,임대료,47.8681384200459,천원/㎡,,서울>기타>사당,임대료,2026년 1분기
T248223134698125,QY,202601,,,520042,상계역,100001,임대료,24.8318531455539,천원/㎡,,서울>기타>상계역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520043,상봉역,100001,임대료,45.608566007048,천원/㎡,,서울>기타>상봉역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520044,서울대입구역,100001,임대료,68.6632754548999,천원/㎡,,서울>기타>서울대입구역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520045,성신여대,100001,임대료,58.2709918065422,천원/㎡,,서울>기타>성신여대,임대료,2026년 1분기
T248223134698125,QY,202601,,,520046,수유,100001,임대료,39.6478202491804,천원/㎡,,서울>기타>수유,임대료,2026년 1분기
T248223134698125,QY,202601,,,520047,숙명여대,100001,임대료,44.8668031905282,천원/㎡,,서울>기타>숙명여대,임대료,2026년 1분기
T248223134698125,QY,202601,,,520048,신림역,100001,임대료,67.7868908354876,천원/㎡,,서울>기타>신림역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520259,약수역,100001,임대료,74.8807877111241,천원/㎡,,서울>기타>약수역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520049,연신내,100001,임대료,44.6517064866315,천원/㎡,,서울>기타>연신내,임대료,2026년 1분기
